idade,sexo,estado,presença,cargo,especialidade,algoritmos_e_estruturas_de_dados,analise_combinatoria,analise_de_algoritmos,arquitetura_e_organizacao_de_computadores,banco_de_dados,calculo_diferencial_e_integral,circuitos_digitais,compiladores,computacao_grafica,engenharia_de_software,geometria_analitica,inteligencia_artificial,linguagens_de_programacao,linguagens_formais_automatos_e_computabilidade,logica_matematica,matematica_discreta,organizacao_de_arquivos_e_dados,probabilidade_e_estatistica,processamento_de_imagens,redes_de_computadores,sistemas_distribuidos,sistemas_operacionais,teoria_dos_grafos,tecnicas_de_programacao,algebra_linear,ano,matematica,fund_computacao,tec_computacao
1996-01-26,masculino,pa,s,mestrado/doutorado,engenharia de software,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2016,10.0,16.0,7.0
1996-06-08,feminino,go,s,mestrado/doutorado,sistemas de computação,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,2016,7.0,14.0,4.0
1990-10-30,masculino,pb,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2016,0.0,0.0,0.0
1995-05-31,masculino,mg,s,mestrado/doutorado,linguagens de programação,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2017,11.0,20.0,8.0
1996-11-26,feminino,pr,s,mestrado/doutorado,redes de computadores,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2017,6.0,15.0,8.0
1994-09-23,feminino,ma,s,mestrado/doutorado,computação aplicada,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2017,8.0,17.0,9.0
1993-05-05,masculino,go,s,mestrado/doutorado,engenharia de software,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,2017,10.0,12.0,5.0
1992-07-18,masculino,pr,s,mestrado/doutorado,engenharia de software,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2017,6.0,9.0,6.0
1965-12-06,masculino,sp,s,mestrado/doutorado,redes de computadores,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2017,14.0,8.0,5.0
1985-12-18,masculino,ap,s,mestrado/doutorado,engenharia de software,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2017,3.0,9.0,7.0
1990-12-22,masculino,to,s,mestrado/doutorado,inteligência artificial,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2017,7.0,17.0,12.0
1994-07-25,masculino,ms,s,mestrado/doutorado,sistemas de computação,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,2017,7.0,12.0,4.0
1994-02-17,masculino,mg,s,mestrado/doutorado,engenharia de software,2.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2017,8.0,18.0,7.0
1992-10-09,masculino,se,s,mestrado/doutorado,sistemas de informação,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2017,4.0,13.0,8.0
1994-09-22,masculino,ms,s,mestrado/doutorado,bioinformática,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2017,8.0,17.0,8.0
1967-05-02,masculino,al,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1988-04-04,masculino,sp,n,mestrado/doutorado,bioinformática,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1968-02-14,masculino,mg,s,mestrado/doutorado,banco de dados,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2017,8.0,10.0,6.0
1995-11-30,masculino,mt,s,mestrado/doutorado,engenharia de software,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2017,4.0,14.0,6.0
1986-12-04,masculino,pa,s,mestrado/doutorado,inteligência artificial,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,2017,8.0,13.0,7.0
1987-10-01,masculino,rs,s,mestrado/doutorado,inteligência artificial,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2017,15.0,25.0,13.0
1985-09-07,feminino,go,s,mestrado/doutorado,banco de dados,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2017,10.0,9.0,6.0
1979-10-19,feminino,rj,s,mestrado/doutorado,ciência de dados,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2017,5.0,6.0,8.0
1984-04-12,feminino,pa,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1990-02-14,masculino,pb,s,mestrado/doutorado,sistemas de informação,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2017,8.0,15.0,10.0
1981-05-20,masculino,al,s,mestrado/doutorado,sistemas de computação,1.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2017,9.0,17.0,4.0
1987-07-18,masculino,rs,s,mestrado/doutorado,inteligência artificial,2.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2017,8.0,19.0,8.0
1993-08-20,masculino,ce,s,mestrado/doutorado,aplicações computacionais,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2017,10.0,13.0,3.0
1987-08-04,masculino,mg,s,mestrado/doutorado,banco de dados,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,2017,7.0,10.0,12.0
1977-03-19,masculino,sc,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2017,8.0,18.0,9.0
1981-03-21,masculino,ms,s,mestrado/doutorado,sistemas de informação,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2017,10.0,12.0,7.0
1994-03-04,masculino,ma,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1972-06-03,masculino,sp,s,mestrado/doutorado,visão computacional,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2017,7.0,14.0,6.0
1973-07-09,masculino,pr,s,mestrado/doutorado,visão computacional,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2017,9.0,14.0,7.0
1994-11-24,masculino,al,n,mestrado/doutorado,computação visual,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1982-12-09,masculino,ce,s,mestrado/doutorado,engenharia de software,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2017,8.0,16.0,10.0
1993-09-11,masculino,pr,s,mestrado/doutorado,modelagem computacional,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2017,7.0,16.0,9.0
1991-02-21,masculino,rs,s,mestrado/doutorado,processamento paralelo e distribuído,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2017,13.0,20.0,12.0
1995-08-03,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,2017,8.0,13.0,8.0
1996-12-19,masculino,ce,s,mestrado/doutorado,aplicações computacionais,3.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2017,9.0,19.0,12.0
1987-01-13,masculino,mg,s,mestrado/doutorado,sistemas de computação,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2017,8.0,12.0,11.0
1990-06-22,masculino,sp,n,mestrado/doutorado,visão computacional,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1995-04-30,masculino,mg,s,mestrado/doutorado,inteligência artificial,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2017,8.0,15.0,8.0
1992-11-04,masculino,pb,n,mestrado/doutorado,sistemas de informação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1994-09-14,feminino,ms,s,mestrado/doutorado,computação gráfica,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2017,9.0,17.0,7.0
1986-05-15,masculino,mg,s,mestrado/doutorado,redes de computadores,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2017,9.0,16.0,8.0
1989-11-14,masculino,mg,s,mestrado/doutorado,otimização,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,2017,6.0,18.0,12.0
1982-11-05,masculino,ms,s,mestrado/doutorado,sistemas embarcados,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2017,9.0,14.0,6.0
1990-12-07,masculino,sp,s,mestrado/doutorado,aprendizado de máquina,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,2017,8.0,15.0,10.0
1996-08-28,masculino,ce,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1995-03-01,masculino,sp,s,mestrado/doutorado,computação aplicada,2.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2017,10.0,17.0,10.0
1995-02-28,masculino,pa,n,mestrado/doutorado,redes de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1966-05-17,masculino,ma,s,mestrado/doutorado,aplicações computacionais,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2017,7.0,10.0,4.0
1993-04-23,masculino,pr,s,mestrado/doutorado,engenharia de software,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2017,5.0,10.0,4.0
1994-11-17,masculino,mt,s,mestrado/doutorado,sistemas de informação,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2017,11.0,14.0,12.0
1996-07-04,masculino,sp,s,mestrado/doutorado,bioinformática,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2017,9.0,12.0,10.0
1996-06-27,feminino,se,s,mestrado/doutorado,aprendizado de máquina,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,2017,9.0,18.0,10.0
1995-07-04,masculino,se,n,mestrado/doutorado,otimização,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1990-11-30,feminino,pb,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2017,9.0,15.0,7.0
1987-08-06,masculino,ba,s,mestrado/doutorado,computação gráfica,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2017,6.0,17.0,9.0
1995-11-08,masculino,sp,s,mestrado/doutorado,bioinformática,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2017,8.0,15.0,12.0
1984-11-05,masculino,mg,n,mestrado/doutorado,robótica,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1987-11-02,masculino,sp,n,mestrado/doutorado,metodologias e técnicas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1992-01-10,masculino,ba,s,mestrado/doutorado,aprendizado de máquina,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,2017,8.0,18.0,9.0
1965-03-17,masculino,pr,s,mestrado/doutorado,redes de computadores,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,2017,9.0,17.0,9.0
1987-09-04,feminino,pi,s,mestrado/doutorado,visão computacional,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2017,3.0,16.0,11.0
1986-09-22,feminino,pr,s,mestrado/doutorado,tecnologia da informação,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2017,7.0,14.0,8.0
1994-07-25,masculino,sp,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1972-06-10,masculino,pe,n,mestrado/doutorado,otimização,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1988-09-12,masculino,rs,s,mestrado/doutorado,sistemas embarcados,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2017,4.0,8.0,5.0
1995-08-05,masculino,sp,s,mestrado/doutorado,bioinformática,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2017,8.0,20.0,9.0
1995-05-23,masculino,pr,s,mestrado/doutorado,modelagem computacional,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2017,6.0,14.0,5.0
1990-11-13,masculino,mg,s,mestrado/doutorado,metodologias e técnicas de computação,3.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2017,7.0,12.0,9.0
1995-11-24,feminino,al,s,mestrado/doutorado,computação visual,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2017,9.0,15.0,10.0
1996-01-14,feminino,go,s,mestrado/doutorado,metodologias e técnicas de computação,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2017,8.0,20.0,10.0
1994-10-10,feminino,rj,s,mestrado/doutorado,informática na educação,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2017,9.0,11.0,8.0
1992-09-18,feminino,sp,s,mestrado/doutorado,engenharia de software,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2017,9.0,14.0,6.0
1991-05-26,masculino,sp,s,mestrado/doutorado,sistemas de informação,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2017,7.0,18.0,10.0
1979-11-05,masculino,pr,s,mestrado/doutorado,redes de computadores,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,2017,5.0,16.0,10.0
1980-03-27,masculino,rs,s,mestrado/doutorado,banco de dados,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2017,4.0,13.0,6.0
1982-12-25,masculino,es,s,mestrado/doutorado,sistemas de informação,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2017,12.0,15.0,5.0
1993-10-23,masculino,pb,s,mestrado/doutorado,modelagem computacional,3.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2017,10.0,18.0,10.0
1994-05-25,masculino,es,s,mestrado/doutorado,sistemas inteligentes,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2017,9.0,14.0,9.0
1990-06-05,masculino,es,s,mestrado/doutorado,sistemas de informação,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,2017,6.0,14.0,7.0
1983-02-16,masculino,sp,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1978-11-22,masculino,pa,n,mestrado/doutorado,redes de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1982-08-06,masculino,sp,s,mestrado/doutorado,inteligência artificial,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2017,9.0,11.0,10.0
1981-01-31,masculino,al,s,mestrado/doutorado,computação visual,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2017,5.0,12.0,7.0
1976-05-01,masculino,pi,n,mestrado/doutorado,computação aplicada,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1991-12-12,masculino,sp,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1991-01-07,masculino,pr,s,mestrado/doutorado,redes de computadores,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,2017,9.0,16.0,11.0
1983-10-21,masculino,sp,s,mestrado/doutorado,inteligência artificial,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2017,9.0,14.0,10.0
1974-01-21,masculino,sp,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1994-09-21,masculino,to,s,mestrado/doutorado,aplicações computacionais,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2017,5.0,17.0,8.0
1975-06-19,masculino,rj,s,mestrado/doutorado,redes de computadores,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2017,5.0,16.0,6.0
1992-02-13,masculino,sp,n,mestrado/doutorado,aprendizado de máquina,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1992-08-14,feminino,pr,s,mestrado/doutorado,sistemas inteligentes,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2017,11.0,18.0,8.0
1994-08-14,feminino,rj,s,mestrado/doutorado,aprendizado de máquina,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2017,9.0,12.0,7.0
1990-11-17,masculino,df,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1976-06-11,masculino,es,s,mestrado/doutorado,computação aplicada,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2017,6.0,14.0,4.0
1990-12-30,masculino,mg,s,mestrado/doutorado,robótica,1.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,2017,10.0,17.0,8.0
1987-08-28,masculino,sp,n,mestrado/doutorado,aprendizado de máquina,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1986-03-21,masculino,pb,s,mestrado/doutorado,engenharia de software,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2017,12.0,17.0,10.0
